Type,TPM,Gene,
IDH-Mut,3.9333,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4473,TP53,
IDH-Mut,0.3115,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3243,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.767,TP53,
IDH-Mut,0.44148,TP53,
IDH-Mut,3.6252,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.046,TP53,
IDH-Mut,0.90304,TP53,
IDH-Mut,2.4631,TP53,
IDH-Mut,0.40163,TP53,
IDH-Mut,1.5705,TP53,
IDH-Mut,1.0215,TP53,
IDH-Mut,3.9664,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.86315,TP53,
IDH-Mut,3.6323,TP53,
IDH-Mut,2.129,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.33228,TP53,
IDH-Mut,3.9117,TP53,
IDH-Mut,1.4818,TP53,
IDH-Mut,2.3587,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.434,TP53,
IDH-Mut,0.52306,TP53,
IDH-Mut,2.6871,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.26544,TP53,
IDH-Mut,5.114,TP53,
IDH-Mut,2.6579,TP53,
IDH-Mut,2.7797,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2786,TP53,
IDH-Mut,0.44996,TP53,
IDH-Mut,2.0566,TP53,
IDH-Mut,0.97453,TP53,
IDH-Mut,3.8878,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1551,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9824,TP53,
IDH-Mut,2.0569,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7858,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4486,TP53,
IDH-Mut,2.8182,TP53,
IDH-Mut,4.4399,TP53,
IDH-Mut,3.676,TP53,
IDH-Mut,2.4944,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1145,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0979,TP53,
IDH-Mut,3.2385,TP53,
IDH-Mut,0.43189,TP53,
IDH-Mut,3.3475,TP53,
IDH-Mut,0.30685,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7868,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9657,TP53,
IDH-Mut,4.6885,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.88596,TP53,
IDH-Mut,3.7583,TP53,
IDH-Mut,4.4663,TP53,
IDH-Mut,2.9003,TP53,
IDH-Mut,4.0738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7849,TP53,
IDH-Mut,1.642,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2088,TP53,
IDH-Mut,0.30685,TP53,
IDH-Mut,4.4999,TP53,
IDH-Mut,2.9769,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.66812,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.051,TP53,
IDH-Mut,4.0329,TP53,
IDH-Mut,0.26303,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.8948,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3058,TP53,
IDH-Mut,2.6348,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4983,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5581,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3057,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.26664,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.50284,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.64155,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4297,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.46467,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.0104,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1378,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0279,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6872,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.48646,TP53,
IDH-Mut,0.30568,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5185,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0083,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7562,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3842,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.67897,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.28806,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.3584,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.92524,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5458,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8781,TP53,
IDH-Mut,0.46362,TP53,
IDH-Mut,4.8725,TP53,
IDH-Mut,1.2618,TP53,
IDH-Mut,5.2483,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0562,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3934,TP53,
IDH-Mut,0.95754,TP53,
IDH-Mut,3.1336,TP53,
IDH-Mut,3.6489,TP53,
IDH-Mut,2.7916,TP53,
IDH-Mut,3.844,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.342,TP53,
IDH-Mut,4.4465,TP53,
IDH-Mut,0.70044,TP53,
IDH-Mut,0.29042,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.2904,TP53,
IDH-Mut,0.30918,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7448,TP53,
IDH-Mut,2.8787,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.32193,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0467,TP53,
IDH-Mut,0.37851,TP53,
IDH-Mut,3.6239,TP53,
IDH-Mut,4.0897,TP53,
IDH-Mut,3.952,TP53,
IDH-Mut,3.146,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.52005,TP53,
IDH-Mut,3.3934,TP53,
IDH-Mut,3.5374,TP53,
IDH-Mut,3.3651,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4279,TP53,
IDH-Mut,2.2585,TP53,
IDH-Mut,0.5656,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7443,TP53,
IDH-Mut,0.73725,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4828,TP53,
IDH-Mut,1.0391,TP53,
IDH-Mut,0.36289,TP53,
IDH-Mut,0.81065,TP53,
IDH-Mut,4.2931,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7368,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.78576,TP53,
IDH-Mut,4.0663,TP53,
IDH-Mut,4.0807,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4735,TP53,
IDH-Mut,3.6106,TP53,
IDH-Mut,3.3581,TP53,
IDH-Mut,1.8476,TP53,
IDH-Mut,3.3437,TP53,
IDH-Mut,3.5696,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.4279,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6803,TP53,
IDH-Mut,3.8052,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5294,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.8679,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.4746,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9594,TP53,
IDH-Mut,2.5296,TP53,
IDH-Mut,3.7612,TP53,
IDH-Mut,3.1144,TP53,
IDH-Mut,2.8246,TP53,
IDH-Mut,1.0461,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6512,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1961,TP53,
IDH-Mut,4.5012,TP53,
IDH-Mut,2.6448,TP53,
IDH-Mut,0.68975,TP53,
IDH-Mut,3.8472,TP53,
IDH-Mut,1.1641,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.2684,TP53,
IDH-Mut,4.4722,TP53,
IDH-Mut,3.0728,TP53,
IDH-Mut,5.0976,TP53,
IDH-Mut,3.9828,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.92903,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6009,TP53,
IDH-Mut,4.5607,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1829,TP53,
IDH-Mut,3.6085,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.564,TP53,
IDH-Mut,0.4844,TP53,
IDH-Mut,4.5356,TP53,
IDH-Mut,0.51197,TP53,
IDH-Mut,2.489,TP53,
IDH-Mut,1.9913,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1489,TP53,
IDH-Mut,1.9782,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.0615,TP53,
IDH-Mut,0.42975,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.38294,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3804,TP53,
IDH-Mut,1.696,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.5286,TP53,
IDH-Mut,3.3465,TP53,
IDH-Mut,0.30334,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.23,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8211,TP53,
IDH-Mut,2.7772,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9424,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.3115,TP53,
IDH-Mut,3.9169,TP53,
IDH-Mut,3.6211,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4027,TP53,
IDH-Mut,2.406,TP53,
IDH-Mut,1.1738,TP53,
IDH-Mut,3.9239,TP53,
IDH-Mut,3.3852,TP53,
IDH-Mut,2.9283,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.1109,TP53,
IDH-Mut,4.0445,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2698,TP53,
IDH-Mut,3.4804,TP53,
IDH-Mut,3.9643,TP53,
IDH-Mut,5.3036,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.485,TP53,
IDH-Mut,3.9891,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6708,TP53,
IDH-Mut,4.0989,TP53,
IDH-Mut,2.0398,TP53,
IDH-Mut,2.2154,TP53,
IDH-Mut,0.77315,TP53,
IDH-Mut,0.62947,TP53,
IDH-Mut,3.4757,TP53,
IDH-Mut,3.3746,TP53,
IDH-Mut,1.8148,TP53,
IDH-Mut,3.3464,TP53,
IDH-Mut,2.499,TP53,
IDH-Mut,1.2066,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.13881,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2615,TP53,
IDH-Mut,4.2418,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5222,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1963,TP53,
IDH-Mut,3.2057,TP53,
IDH-Mut,0.3471,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3417,TP53,
IDH-Mut,4.2639,TP53,
IDH-Mut,3.2878,TP53,
IDH-Mut,3.4424,TP53,
IDH-Mut,4.4856,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9713,TP53,
IDH-Mut,1.2875,TP53,
IDH-Mut,0.59837,TP53,
IDH-Mut,4.155,TP53,
IDH-Mut,3.151,TP53,
IDH-Mut,2.6443,TP53,
IDH-Mut,3.8354,TP53,
IDH-Mut,2.8197,TP53,
IDH-Mut,2.7461,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.033,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.52807,TP53,
IDH-Mut,1.3098,TP53,
IDH-Mut,2.8432,TP53,
IDH-Mut,2.1074,TP53,
IDH-Mut,1.3437,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.0276,TP53,
IDH-Mut,1.595,TP53,
IDH-Mut,4.0102,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.99567,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8217,TP53,
IDH-Mut,1.3945,TP53,
IDH-Mut,2.3306,TP53,
IDH-Mut,3.8769,TP53,
IDH-Mut,1.0179,TP53,
IDH-Mut,4.5004,TP53,
IDH-Mut,5.0628,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4053,TP53,
IDH-Mut,3.4569,TP53,
IDH-Mut,4.1629,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.64339,TP53,
IDH-Mut,3.8005,TP53,
IDH-Mut,3.0581,TP53,
IDH-Mut,4.2597,TP53,
IDH-Mut,0.88753,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9516,TP53,
IDH-Mut,3.9308,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.3626,TP53,
IDH-Mut,2.6147,TP53,
IDH-Mut,3.7157,TP53,
IDH-Mut,3.2205,TP53,
IDH-Mut,4.0284,TP53,
IDH-Mut,4.7811,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.7581,TP53,
IDH-Mut,4.7138,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.67627,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6135,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7837,TP53,
IDH-Mut,1.3499,TP53,
IDH-Mut,1.4921,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9729,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7757,TP53,
IDH-Mut,3.7652,TP53,
IDH-Mut,4.0019,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3818,TP53,
IDH-Mut,0.18777,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6727,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.0976,TP53,
IDH-Mut,1.1648,TP53,
IDH-Mut,1.2203,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.42868,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.6911,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.0451,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1667,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.6983,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.44255,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.3214,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2271,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.206,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.754,TP53,
IDH-Mut,1.546,TP53,
IDH-Mut,0.82782,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,6.0284,TP53,
IDH-Mut,3.0395,TP53,
IDH-Mut,1.1808,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3547,TP53,
IDH-Mut,2.3536,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4841,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9287,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8894,TP53,
IDH-Mut,3.4787,TP53,
IDH-Mut,3.5938,TP53,
IDH-Mut,2.0851,TP53,
IDH-Mut,1.9347,TP53,
IDH-Mut,4.3876,TP53,
IDH-Mut,3.727,TP53,
IDH-Mut,5.0893,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4467,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3934,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5595,TP53,
IDH-Mut,5.2454,TP53,
IDH-Mut,3.7044,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.9714,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9347,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.6503,TP53,
IDH-Mut,2.7455,TP53,
IDH-Mut,3.8449,TP53,
IDH-Mut,3.1349,TP53,
IDH-Mut,4.1484,TP53,
IDH-Mut,1.9859,TP53,
IDH-Mut,3.0841,TP53,
IDH-Mut,0,TP53,
IDH-Mut,6.1077,TP53,
IDH-Mut,2.7736,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.8343,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.957,TP53,
IDH-Mut,1.6558,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4796,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.3,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4635,TP53,
IDH-Mut,1.7268,TP53,
IDH-Mut,4.4072,TP53,
IDH-Mut,5.1291,TP53,
IDH-Mut,4.5902,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5701,TP53,
IDH-Mut,3.8916,TP53,
IDH-Mut,3.2152,TP53,
IDH-Mut,1.6107,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.58592,TP53,
IDH-Mut,3.7821,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2506,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5738,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.063,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9441,TP53,
IDH-Mut,0.56267,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.808,TP53,
IDH-Mut,4.262,TP53,
IDH-Mut,2.0834,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1494,TP53,
IDH-Mut,3.8369,TP53,
IDH-Mut,6.8426,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.5967,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.76299,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7168,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4044,TP53,
IDH-Mut,4.2112,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9077,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.1972,TP53,
IDH-Mut,3.8795,TP53,
IDH-Mut,0.66266,TP53,
IDH-Mut,2.8693,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4222,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7102,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.76299,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2584,TP53,
IDH-Mut,0.98987,TP53,
IDH-Mut,1.3051,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.78994,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.83026,TP53,
IDH-Mut,4.4816,TP53,
IDH-Mut,5.0329,TP53,
IDH-Mut,0.6526,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.1329,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0.89142,TP53,
IDH-Mut,4.1384,TP53,
IDH-Mut,4.4985,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.4695,TP53,
IDH-Mut,4.9884,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2325,TP53,
IDH-Mut,1.8003,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7255,TP53,
IDH-Mut,4.2454,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4498,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.1122,TP53,
IDH-Mut,3.4489,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3281,TP53,
IDH-Mut,2.4558,TP53,
IDH-Mut,3.4306,TP53,
IDH-Mut,4.7481,TP53,
IDH-Mut,3.7423,TP53,
IDH-Mut,3.91,TP53,
IDH-Mut,2.3824,TP53,
IDH-Mut,1.125,TP53,
IDH-Mut,5.1819,TP53,
IDH-Mut,3.3734,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0593,TP53,
IDH-Mut,1.3403,TP53,
IDH-Mut,1.1827,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2494,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0863,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.2643,TP53,
IDH-Mut,2.7613,TP53,
IDH-Mut,1.4005,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.0827,TP53,
IDH-Mut,4.9178,TP53,
IDH-Mut,1.121,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.8773,TP53,
IDH-Mut,3.4279,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4306,TP53,
IDH-Mut,4.4027,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3665,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.4489,TP53,
IDH-Mut,4.3586,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.9743,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.2681,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2337,TP53,
IDH-Mut,2.2815,TP53,
IDH-Mut,4.4993,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9188,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.2079,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5882,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.3305,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.4778,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7472,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3561,TP53,
IDH-Mut,4.1844,TP53,
IDH-Mut,4.5545,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.608,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.7864,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.8885,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.4746,TP53,
IDH-Mut,3.1275,TP53,
IDH-Mut,3.4714,TP53,
IDH-Mut,2.6871,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.918,TP53,
IDH-Mut,4.4897,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8154,TP53,
IDH-Mut,4.664,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.8767,TP53,
IDH-Mut,4.9541,TP53,
IDH-Mut,1.8282,TP53,
IDH-Mut,3.7017,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.5283,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.5379,TP53,
IDH-Mut,0,TP53,
IDH-Mut,3.5414,TP53,
IDH-Mut,3.1467,TP53,
IDH-Mut,2.5536,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7238,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.4363,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,5.1497,TP53,
IDH-Mut,3.2302,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.7113,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.7489,TP53,
IDH-Mut,3.81,TP53,
IDH-Mut,1.9456,TP53,
IDH-Mut,2.5743,TP53,
IDH-Mut,5.2858,TP53,
IDH-Mut,0,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.3374,TP53,
IDH-Mut,3.3254,TP53,
IDH-Mut,1.4201,TP53,
IDH-Mut,0,TP53,
IDH-Mut,1.9866,TP53,
IDH-Mut,0,TP53,
IDH-Mut,2.9991,TP53,
IDH-Mut,2.9443,TP53,
IDH-Mut,0,TP53,
IDH-Mut,4.0282,TP53,
IDH-Mut,0,TP53,
